,ID_1,long,lat,order,hole,piece,group,Name,Crimes.reported,Population.millions.,Area.sqkm.,Population.density.per.sq.km.,Literacy.Rate.in.percent,Percentage.of.Urban.Population.to.total.Population,Sex.Ratio
102,1287,92.831108,13.242222,102,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
103,1287,92.849724,13.239165,103,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
104,1287,92.854446,13.257779,104,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
105,1287,92.838891,13.258889,105,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
106,1287,92.822502,13.277222,106,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
107,1287,92.824166,13.288055,107,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
108,1287,92.838609,13.286945,108,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
109,1287,92.83944,13.306391,109,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
110,1287,92.826668,13.306666,110,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
111,1287,92.826668,13.32861,111,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
112,1287,92.841943,13.37778,112,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
113,1287,92.851112,13.371111,113,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
114,1287,92.859169,13.385278,114,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
115,1287,92.842499,13.394441,115,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
116,1287,92.845275,13.408612,116,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
117,1287,92.865837,13.401392,117,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
118,1287,92.875,13.42306,118,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
119,1287,92.884164,13.429722,119,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
120,1287,92.873055,13.448055,120,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
121,1287,92.876663,13.475001,121,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
122,1287,92.900558,13.477779,122,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
123,1287,92.903701,13.49725,123,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
124,1287,92.929444,13.501667,124,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
125,1287,92.913886,13.531111,125,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
126,1287,92.927497,13.53917,126,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
127,1287,92.947777,13.537222,127,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
128,1287,92.964722,13.544444,128,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
129,1287,92.976387,13.527781,129,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
130,1287,92.992234,13.536112,130,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
131,1287,92.980843,13.552221,131,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
132,1287,92.993056,13.566112,132,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
133,1287,93.007782,13.546391,133,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
134,1287,93.015517,13.549871,134,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
135,1287,93.019164,13.57361,135,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
136,1287,93.029443,13.573334,136,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
137,1287,93.044998,13.525279,137,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
138,1287,93.033242,13.4576,138,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
139,1287,93.036392,13.416667,139,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
140,1287,93.058892,13.400834,140,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
141,1287,93.050828,13.38139,141,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
142,1287,93.057221,13.379439,142,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
143,1287,93.076669,13.329722,143,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
144,1287,93.039856,13.322981,144,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
145,1287,93.04583,13.347221,145,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
146,1287,93.027497,13.345141,146,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
147,1287,93.003333,13.353334,147,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
148,1287,92.990112,13.342451,148,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
149,1287,92.96379,13.35905,149,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
150,1287,92.953377,13.33356,150,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
151,1287,93.013336,13.306945,151,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
152,1287,93.016671,13.289723,152,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
153,1287,93.040282,13.270282,153,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
154,1287,93.046112,13.259172,154,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
155,1287,93.059997,13.261389,155,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
156,1287,93.056113,13.232777,156,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
157,1287,93.043029,13.222881,157,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
158,1287,93.045158,13.211191,158,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
159,1287,93.032219,13.178059,159,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
160,1287,93.037406,13.138872,160,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
161,1287,93.031387,13.129724,161,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
162,1287,93.035966,13.091158,162,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
163,1287,93.020766,13.049999,163,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
164,1287,93.006339,13.030811,164,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
165,1287,92.965844,13.028104,165,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
166,1287,92.970215,13.016122,166,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
167,1287,92.95507,13.018741,167,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
168,1287,92.933669,13.04783,168,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
169,1287,92.943048,13.054722,169,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
170,1287,92.936112,13.065251,170,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
171,1287,92.916291,13.05415,171,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
172,1287,92.903053,13.021392,172,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
173,1287,92.908058,13,173,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
174,1287,92.917207,12.98893,174,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
175,1287,92.931878,12.989933,175,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
176,1287,92.938592,12.976025,176,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
177,1287,92.926941,12.95756,177,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
178,1287,92.909683,12.96197,178,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
179,1287,92.907441,12.98331,179,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
180,1287,92.881828,12.981881,180,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
181,1287,92.875054,12.963971,181,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
182,1287,92.877121,12.944393,182,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
183,1287,92.857163,12.93431,183,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
184,1287,92.853981,12.916652,184,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
185,1287,92.864158,12.901981,185,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
186,1287,92.873596,12.90248,186,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
187,1287,92.872116,12.88254,187,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
188,1287,92.84404552,12.87742674,188,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
189,1287,92.844787,12.875062,189,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
190,1287,92.873543,12.881161,190,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
191,1287,92.874398,12.893753,191,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
192,1287,92.895972,12.89884,192,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
193,1287,92.898887,12.915831,193,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
194,1287,92.700867,12.235609,194,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
195,1287,92.705703,12.230737,195,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
196,1287,92.71205,12.191531,196,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
197,1287,92.720513,12.180019,197,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
198,1287,92.757232,12.17694,198,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
199,1287,92.755509,12.15431,199,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
200,1287,92.73754,12.111335,200,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
201,1287,92.735284,12.08884,201,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
202,1287,92.767089,12.046459,202,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
203,1287,92.777222,12.039444,203,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
204,1287,92.777496,12.023611,204,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
205,1287,92.761948,12.020555,205,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
206,1287,92.748886,12.035556,206,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
207,1287,92.738602,12.03526,207,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
208,1287,92.752266,12.002629,208,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
209,1287,92.768753,11.99904,209,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
210,1287,92.749572,11.977823,210,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
211,1287,92.727936,11.994379,211,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
212,1287,92.715966,11.95082,212,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
213,1287,92.724631,11.930579,213,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
214,1287,92.723984,11.903081,214,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
215,1287,92.731719,11.89915,215,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
216,1287,92.746643,11.932113,216,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
217,1287,92.764457,11.939921,217,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
218,1287,92.785445,11.93444,218,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
219,1287,92.788178,11.919801,219,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
220,1287,92.778945,11.891524,220,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
221,1287,92.787911,11.883134,221,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
222,1287,92.785218,11.851819,222,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
